player_id;family_name;given_name;goal_keeper;defender;midfielder;forward;count_tournaments
P-06367;Kuhn;Kbi;0;0;0;1;1
P-09376;Kukla;Zygmunt;1;0;0;0;1
P-02199;Kukuka;Jozef;0;1;0;0;1
P-01655;Kuna;Ladislav;0;0;1;0;1
P-07092;Kuntz;Stefan;0;0;0;1;1
P-08457;Knzli;Fritz;0;0;0;1;1
P-02480;Kupfer;Andreas;0;0;1;0;1
P-03660;Kurbjuhn;Jrgen;0;1;0;0;1
P-05342;Kurbjuweit;Lothar;0;1;0;0;1
P-08099;Kurzawa;Rafa;0;0;1;0;1
P-09924;Kuszczak;Tomasz;1;0;0;0;1
P-05566;Kutepov;Ilya;0;1;0;0;1
P-07931;Kuzmanovi;Zdravko;0;0;1;0;1
P-08846;Kuznetsov;Boris;0;1;0;0;1
P-00081;Kuznetsov;Dmitri;0;1;0;0;1
P-00955;Kuzyayev;Daler;0;0;1;0;1
P-09889;Kvammen;Reidar;0;0;0;1;1
P-07932;Kwak;Tae-hwi;0;1;0;0;1
P-04114;Kwarasey;Adam Larsen;1;0;0;0;1
P-01922;Kyrgiakos;Sotirios;0;1;0;0;1
P-00463;La Volpe;Ricardo;1;0;0;0;1
P-05025;Laband;Fritz;0;1;0;0;1
P-02479;Labarthe;Ernesto;0;0;1;0;1
P-00424;Labidi;Khemais;0;0;1;0;1
P-09843;Labidi;Mohsen;0;1;0;0;1
P-03127;Labone;Brian;0;1;0;0;1
P-03515;Labruna;ngel;0;0;0;1;1
P-01794;Lachos;Lszl;0;0;0;1;1
P-03548;Ladi;Draen;1;0;0;0;1
P-02441;Lafont;Maurice;0;0;1;0;1
P-03020;Lafuente;not applicable;0;0;0;1;1
P-09795;Laghrissi;Abdeslam;0;0;0;1;1
P-05280;Lahzami;Tmime;0;0;0;1;1
P-08784;Lafaoui;Abdelkader;0;1;0;0;1
P-09045;Laing;Antonio;0;0;0;1;1
P-08116;Lla;Jan;0;1;0;0;1
P-02193;Lallana;Adam;0;0;1;0;1
P-07180;Lama;Bernard;1;0;0;0;1
P-04763;Lam;not applicable;1;0;0;0;1
P-08285;Lamadrid;Jos Luis;0;0;0;1;1
P-09855;Lambert;Paul;0;0;1;0;1
P-08487;Lambert;Raoul;0;0;0;1;1
P-05551;Lambert;Rickie;0;0;0;1;1
P-04829;Lamoot;Robert;0;0;0;1;1
P-00075;Lamrani;Abdallah;0;1;0;0;1
P-05067;Lamriss;Abdelmajid;0;1;0;0;1
P-00786;Landini;Spartaco;0;1;0;0;1
P-05654;Landzaat;Denny;0;0;1;0;1
P-02668;Lngara;Isidro;0;0;0;1;1
P-00306;Langendaal;Wim;0;0;0;1;1
P-05790;Langerak;Mitchell;1;0;0;0;1
P-05670;Langiller;Marcel;0;0;0;1;1
P-07875;Langn;Ronald;0;0;1;0;1
P-04992;Lantos;Mihly;0;1;0;0;1
P-02051;Lanza;Damin;1;0;0;0;1
P-08353;Lapetra;Carlos;0;0;0;1;1
P-08407;Lapper;Mike;0;1;0;0;1
P-04796;Lpuneanu;Ion;1;0;0;0;1
P-01025;Lara;Alfonso;0;0;1;0;1
P-05939;Lara;Christian;0;0;1;0;1
P-00114;Lara;Digenes;0;0;1;0;1
P-07576;Lara;Ral;0;0;1;0;1
P-05950;Larbes;Salah;0;0;1;0;1
P-01046;Largov;Dimitar;0;1;0;0;1
P-03863;Larionov;Nikolay;0;1;0;0;1
P-01822;Larios;Jean-Franois;0;0;1;0;1
P-07155;Larios;Pablo;1;0;0;0;1
P-09350;Larrosa;Omar;0;0;1;0;1
P-05373;Larsen;Sren;0;0;0;1;1
P-03266;Larsson;Lennart;0;0;1;0;1
P-00171;Larsson;Peter;0;1;0;0;1
P-08521;Larsson;Sebastian;0;0;1;0;1
P-02002;Latapy;Russell;0;0;1;0;1
P-02296;Latif;Mohamed;0;0;0;1;1
P-05772;Latifi;Ali;0;0;0;1;1
P-07575;Lauck;Reinhard;0;0;1;0;1
P-05195;Laudrup;Brian;0;0;0;1;1
P-06728;Laurent;Jean;0;1;0;0;1
P-01482;Laursen;Jacob;0;1;0;0;1
P-06350;Laursen;Martin;0;1;0;0;1
P-07519;Lavalle;Jos Mara;0;0;0;1;1
P-01969;Lavezzi;Ezequiel;0;0;0;1;1
P-00535;Law;Denis;0;0;0;1;1
P-00720;Lawrence;Aaron;1;0;0;0;1
P-09014;Lawrence;Dennis;0;1;0;0;1
P-01608;Laxalt;Diego;0;0;1;0;1
P-04047;Lazaridis;Stan;0;1;0;0;1
P-00613;Lazovi;Danko;0;0;0;1;1
P-04430;Le Roux;Yvon;0;1;0;0;1
P-01076;Le Saux;Graeme;0;1;0;0;1
P-07767;Leal;Eugenio;0;0;1;0;1
P-00101;Leandr;Fritz;0;0;0;1;1
P-00232;Leandr;Joseph-Marion;0;0;1;0;1
P-00777;Leandro;not applicable;0;1;0;0;1
P-05774;Leblond;Michel;0;0;0;1;1
P-06357;Lebo;Lebo;0;1;0;0;1
P-03842;Lecue;Simn;0;0;1;0;1
P-06348;Ledent;Franois;0;0;0;1;1
P-05994;Lediakhov;Igor;0;0;1;0;1
P-06759;Lee;Bum-young;1;0;0;0;1
P-07860;Lee;Chang-myung;1;0;0;0;1
P-01479;Lee;Francis;0;0;0;1;1
P-06284;Lee;Heung-sil;0;0;1;0;1
P-08105;Lee;Ho;0;0;1;0;1
P-05388;Lee;Jae-sung;0;0;1;0;1
P-01923;Lee;Jong-hwa;0;1;0;0;1
P-01725;Lee;Jung-soo;0;1;0;0;1
P-04162;Lee;Keun-hak;1;0;0;0;1
P-09490;Lee;Keun-ho;0;0;0;1;1
P-08192;Lee;Lim-saeng;0;1;0;0;1
P-00721;Lee;Rob;0;0;1;0;1
P-08424;Lee;Sang-hun;0;1;0;0;1
P-00195;Lee;Sang-yi;0;0;1;0;1
P-09458;Lee;Seung-woo;0;0;1;0;1
P-01997;Lee;Seung-yeoul;0;0;0;1;1
P-07206;Lee;Soo-nam;0;0;0;1;1
P-09432;Leek;Ken;0;0;0;1;1
P-06434;Leggat;Graham;0;0;0;1;1
P-04264;Leguizamn;Victoriano;0;0;1;0;1
P-04854;Lehman;William;0;0;1;0;1
P-02297;Lehmann;August;0;1;0;0;1
P-08961;Lehmann;Stephan;1;0;0;0;1
P-03648;Leimgruber;Werner;0;1;0;0;1
P-00380;Leivinha;not applicable;0;0;1;0;1
P-08893;Lekgetho;Jacob;0;1;0;0;1
P-03011;Leko;Ivan;0;0;1;0;1
P-06257;Leko;Jerko;0;0;1;0;1
P-07112;Lemar;Thomas;0;0;0;1;1
P-08117;Lembo;Alejandro;0;1;0;0;1
P-03610;Lenarduzzi;Bob;0;1;0;0;1
P-00741;Lens;Jeremain;0;0;0;1;1
P-09528;Len;Pedro Pablo;0;0;0;1;1
P-08786;Leoncini;Gianfranco;0;0;1;0;1
P-09402;Leoni;Johnny;1;0;0;0;1
P-07341;Leopardi;Roberto;0;0;1;0;1
P-06347;Lepe;Hugo;0;1;0;0;1
P-03377;Lerager;Lukas;0;0;1;0;1
P-01480;Lerby;Sren;0;0;1;0;1
P-08391;Lerma;Jefferson;0;0;1;0;1
P-08425;Lerond;Andr;0;1;0;0;1
P-00104;Lesmes;Rafael;0;1;0;0;1
P-02865;Letchkov;Yordan;0;0;1;0;1
P-03618;Letelier;Juan Carlos;0;0;0;1;1
P-03302;Letsholonyane;Reneilwe;0;0;1;0;1
P-00746;Lettieri;Tino;1;0;0;0;1
P-02594;Levein;Craig;0;1;0;0;1
P-03569;Lewandowski;Mariusz;0;1;0;0;1
P-04804;Lewandowski;Robert;0;0;0;1;1
P-08357;Lezcano;Claudio;0;0;0;1;1
P-04317;Lezcano;Juan Vicente;0;0;1;0;1
P-00822;Li;Chi-an;0;0;0;1;1
P-03904;Li;Dong-woon;0;0;1;0;1
P-00073;Li;Jong-kap;0;1;0;0;1
P-05162;Li;Ki-joo;0;0;0;1;1
P-04478;Li;Tie;0;0;1;0;1
P-07874;Li;Weifeng;0;1;0;0;1
P-02903;Li;Xiaopeng;0;0;1;0;1
P-06423;Librati;Ernest;0;0;0;1;1
P-02712;Libuda;Reinhard;0;0;0;1;1
P-03967;Liebrich;Werner;0;1;0;0;1
P-04687;Liedholm;Nils;0;0;1;0;1
P-00909;Lidson;not applicable;0;0;0;1;1
P-08660;Litaer;Nol;0;0;1;0;1
P-04424;Liliac;Gheorghe;1;0;0;0;1
P-00642;Lim;Zoong-sun;0;1;0;0;1
P-05013;Lima;not applicable;0;0;1;0;1
P-00482;Limam;Njib;0;0;0;1;1
P-08673;Lindberg;Torsten;1;0;0;0;1
P-08230;Lindelf;Victor;0;1;0;0;1
P-02004;Linderholm;Arne;0;0;1;0;1
P-05018;Linderoth;Anders;0;0;1;0;1
P-08781;Lindman;Sven;0;0;1;0;1
P-06606;Linetty;Karol;0;0;1;0;1
P-09733;Lingard;Jesse;0;0;1;0;1
P-04627;Linke;Thomas;0;1;0;0;1
P-02759;Linzmaier;Manfred;0;0;1;0;1
P-03756;Lipoinovi;Luka;0;0;0;1;1
P-04920;Lis;Kazimierz;0;0;1;0;1
P-09103;Livakovi;Dominik;1;0;0;0;1
P-02923;Livingstone;Sergio;1;0;0;0;1
P-06656;Ljaji;Adem;0;0;1;0;1
P-03165;Ljubijanki;Zlatan;0;0;0;1;1
P-06480;Ljuboja;Danijel;0;0;0;1;1
P-00581;Llamosa;Carlos;0;1;0;0;1
P-01047;Llorente;Fernando;0;0;0;1;1
P-09899;Lo Celso;Giovani;0;0;1;0;1
P-04607;Locatelli;Ugo;0;0;1;0;1
P-03361;Lochhead;Tony;0;1;0;0;1
P-09741;Loc;not applicable;0;1;0;0;1
P-08032;Lodetti;Giovanni;0;0;1;0;1
P-03303;Lodygin;Yuri;1;0;0;0;1
P-05201;Lfgren;Gsta;0;0;0;1;1
P-05298;Lofthouse;Nat;0;0;0;1;1
P-02739;Loftus-Cheek;Ruben;0;0;1;0;1
P-08700;Loga;Paul;0;0;1;0;1
P-04868;Logofet;Gennady;0;1;0;0;1
P-02996;Lhr;Hannes;0;0;0;1;1
P-07958;Loichot;Edmond;0;0;1;0;1
P-09410;Lken;Karl Petter;0;1;0;0;1
P-00496;Lokvenc;Vratislav;0;0;0;1;1
P-09929;Lombaerts;Nicolas;0;1;0;0;1
P-07184;Lombardo;Juan;0;1;0;0;1
P-09619;Lonnis;Erick;1;0;0;0;1
P-01138;Lopes;Anthony;1;0;0;0;1
P-09431;Lopes;not applicable;0;0;0;1;1
P-05046;Lopes;Wagner;0;0;0;1;1
P-05747;Lopetegui;Julen;1;0;0;0;1
P-04542;Lpez;Antonio;0;1;0;0;1
P-05799;Lpez;Arcadio;0;0;1;0;1
P-02013;Lpez;Atilio;0;0;0;1;1
P-06581;Lpez;Dante;0;0;0;1;1
P-03920;Lpez;Gustavo;0;0;1;0;1
P-07242;Lpez;Hilario;0;0;0;1;1
P-01367;Lpez;Ligorio;0;0;0;1;1
P-00138;Lpez;Luis;1;0;0;0;1
P-00431;Lpez;Narciso;0;1;0;0;1
P-02402;Lpez;Nelson;0;1;0;0;1
P-02494;Lpez;scar;0;1;0;0;1
P-09789;Lpez;Wlmer;0;0;1;0;1
P-09861;Lrnt;Gyula;0;1;0;0;1
P-01287;Lorenzo;Alfonso;0;0;1;0;1
P-07823;Lorenzo;Nstor;0;1;0;0;1
P-02310;Lores;Julio;0;0;0;1;1
P-09399;Lorimer;Peter;0;0;0;1;1
P-09000;Lrtscher;Ernst;0;0;1;0;1
P-05594;Losada;Julio;0;0;0;1;1
P-05600;Losi;Giacomo;0;1;0;0;1
P-07587;Lssl;Jonas;1;0;0;0;1
P-01431;Louis;Wilfried;0;1;0;0;1
P-02776;Louis;Xercs;0;0;1;0;1
P-03255;Loureno;Joo;0;0;0;1;1
P-00603;Lovchev;Evgeny;0;1;0;0;1
P-04803;Love;not applicable;0;0;0;1;1
P-02502;Lvenkrands;Peter;0;0;0;1;1
P-06971;Lowe;Onandi;0;0;0;1;1
P-09676;Lwe;Wolfram;0;0;0;1;1
P-00325;Lowery;Jamie;0;0;1;0;1
P-09755;Loyola;Nilson;0;1;0;0;1
P-08544;Lozano;Hirving;0;0;0;1;1
P-01448;Lubaski;Wodzimierz;0;0;0;1;1
P-03726;Lubse;Harry;0;0;0;1;1
P-02629;Lucescu;Mircea;0;0;0;1;1
P-00397;Ludl;Josef;0;0;0;1;1
P-02506;Lugo;Gerardo;0;0;1;0;1
P-04944;Luhov;Milan;0;0;0;1;1
P-00750;Lus;Filipe;0;1;0;0;1
P-01380;Luiz;David;0;1;0;0;1
P-02204;Luizo;not applicable;0;0;0;1;1
P-01454;Luizinho;not applicable;0;1;0;0;1
P-07174;Lukovi;Aleksandar;0;1;0;0;1
P-07732;Luli;Senad;0;0;1;0;1
P-09289;Lundahl;Harry;0;0;0;1;1
P-09710;Lung;Silviu;1;0;0;0;1
P-01318;Lunyov;Andrey;1;0;0;0;1
P-09486;Lupescu;Nicolae;0;1;0;0;1
P-08808;Lupu;Dnu;0;0;1;0;1
P-04934;Luque;Albert;0;0;0;1;1
P-00328;Luque;Leopoldo;0;0;0;1;1
P-06646;Lusenti;Gerhard;0;0;0;1;1
P-05006;Lustig;Mikael;0;1;0;0;1
P-04987;Lustrinelli;Mauro;0;0;0;1;1
P-09138;Lust;Steven;0;1;0;0;1
P-01238;Lutz;Friedel;0;1;0;0;1
P-02729;Luz;Luiz;0;1;0;0;1
P-03153;yko;Antoni;0;0;0;1;1
P-03110;Lynch;Tom;0;0;1;0;1
P-05358;Lyutyi;Volodymyr;0;0;0;1;1
P-00607;M'Bida;Grgoire;0;0;1;0;1
P-00970;M'Bom;Ephrem;0;0;1;0;1
P-05000;Ma;Mingyu;0;0;1;0;1
P-09505;Maloul;Ali;0;1;0;0;1
P-08718;Maca;Joe;0;1;0;0;1
P-08451;Macanga;Andr;0;0;1;0;1
P-06283;Macari;Lou;0;0;0;1;1
P-06198;Maceiras;Julio;1;0;0;0;1
P-08917;Machado;Adolfo;0;1;0;0;1
P-07016;Machado;not applicable;0;1;0;0;1
P-07377;Machlas;Nikos;0;0;0;1;1
P-00960;Machos;Ferenc;0;0;0;1;1
P-02783;Machuca;Juan;0;1;0;0;1
P-08499;Machuca;Manuel;0;1;0;0;1
P-03428;Mackay;Dave;0;0;1;0;1
P-02071;Mackay;Jimmy;0;0;1;0;1
P-09675;MacKay;Keith;0;0;1;0;1
P-05414;Mackenzie;John;0;0;0;1;1
P-08494;Maclaren;Jamie;0;0;0;1;1
P-00436;MacLeod;Murdo;0;0;1;0;1
P-04814;Maculewicz;Henryk;0;1;0;0;1
P-05152;Madanchi;Mehrzad;0;0;1;0;1
P-01778;Madejski;Edward;1;0;0;0;1
P-07238;Madsen;Peter;0;0;0;1;1
P-07701;Maduro;Hedwiges;0;0;1;0;1
P-02391;Maertens;Robert;0;0;1;0;1
P-00287;Mafu;Kibonge;0;0;1;0;1
P-03970;Mafuila;Mavuba;0;0;0;1;1
P-00693;Magalhes;Jaime;0;0;1;0;1
P-00470;Magallanes;Federico;0;0;0;1;1
P-08232;Magalln;Jonny;0;1;0;0;1
P-05132;Magaa;Ral;1;0;0;0;1
P-02676;Maggio;Christian;0;1;0;0;1
P-07140;Magli;Augusto;0;0;1;0;1
P-01162;Magnini;Ardico;0;1;0;0;1
P-06312;Magnusson;Benno;0;0;1;0;1
P-01150;Magnusson;Mats;0;0;0;1;1
P-03545;Magnsson;Hrur Bjrgvin;0;1;0;0;1
P-01298;Magri;Jos;0;0;0;1;1
P-03540;Maguire;Harry;0;1;0;0;1
P-00323;Maher;Allan;1;0;0;0;1
P-02008;Mahini;Hossein;0;1;0;0;1
P-02725;Mahjoub;Abderrahmane;0;0;0;1;1
P-09243;Mhlich;Roman;0;0;1;0;1
P-05219;Mahmoud;Labib;0;0;0;1;1
P-05862;Mahmoud;Shaker;0;0;1;0;1
P-06955;Mahouv;Marcel;0;0;1;0;1
P-06973;Mahrez;Riyad;0;0;1;0;1
P-04648;Mahroufi;Mohammed;0;0;1;0;1
P-08087;Mahut;Philippe;0;1;0;0;1
P-06027;Mai;Karl;0;0;1;0;1
P-00184;Maidana;Luis;1;0;0;0;1
P-05691;Maihoub;Alaa;0;0;1;0;1
P-07049;Mairesse;Jacques;0;1;0;0;1
P-05033;Maisonneuve;Brian;0;0;1;0;1
P-05988;Majd Teymouri;Hamid;0;0;0;1;1
P-02844;Majdan;Radosaw;1;0;0;0;1
P-05085;Majer;Josef;0;0;0;1;1
P-03616;Makanaky;Cyrille;0;0;1;0;1
P-08839;Maki;Seiichiro;0;0;0;1;1
P-00633;Makino;Tomoaki;0;1;0;0;1
P-01736;Maku;Mayanga;0;0;0;1;1
P-00762;Malsquez;Eduardo;0;0;1;0;1
P-05816;Malatinsk;Anton;0;0;0;1;1
P-07779;Mlberg;Leif;0;1;0;0;1
P-00007;Malcolm;Stephen;0;1;0;0;1
P-01898;Malcolmson;Sam;0;1;0;0;1
P-00086;Maldera;Aldo;0;1;0;0;1
P-02969;Maldini;Cesare;0;1;0;0;1
P-01634;Maldonado;Benjamin;0;0;0;1;1
P-09695;Malezas;Stelios;0;1;0;0;1
P-02980;Malick Diop;Pape;0;1;0;0;1
P-03680;Malm;Robert;0;0;0;1;1
P-03807;Malofeyev;Eduard;0;0;0;1;1
P-05065;Mamam;Chrif Tour;0;0;1;0;1
P-00803;Mamat;Suat;0;0;0;1;1
P-04679;Mami;Zoran;0;0;1;0;1
P-03777;Mamuwene;Mana;0;0;1;0;1
P-06427;Mamykin;Aleksei;0;0;0;1;1
P-01378;Mancini;Roberto;0;0;0;1;1
P-03657;Mancuso;Alejandro;0;0;1;0;1
P-01477;Mand;Sayouba;1;0;0;0;1
P-08329;Mandi;Assa;0;1;0;0;1
P-02667;Mandjeck;Georges;0;0;1;0;1
P-09095;Man;Sadio;0;0;0;1;1
P-04673;Maneca;not applicable;0;0;0;1;1
P-06360;Maneiro;Ildo;0;0;1;0;1
P-08825;Manfredonia;Lionello;0;1;0;0;1
P-01055;Manga;not applicable;1;0;0;0;1
P-07965;Mangala;Eliaquim;0;1;0;0;1
P-02092;Manglitz;Manfred;1;0;0;0;1
P-07339;Maniatis;Giannis;0;0;1;0;1
P-06129;Manicera;Jorge;0;1;0;0;1
P-05696;Maniche;not applicable;0;0;1;0;1
P-04023;Mannion;Wilf;0;0;0;1;1
P-05348;Manoelzinho;not applicable;0;0;0;1;1
P-09714;Manolas;Kostas;0;1;0;0;1
P-08745;Manolas;Stelios;0;1;0;0;1
P-06335;Manolo;not applicable;0;0;0;1;1
P-03351;Manoshin;Nikolai;0;0;1;0;1
P-01607;Mansz;lhan;0;0;0;1;1
P-08941;Mansour;Mustafa;1;0;0;0;1
P-08828;Mansouri;Yazid;0;0;1;0;1
P-08262;Mansourian;Alireza;0;0;1;0;1
P-07334;Mnsson;Arne;0;1;0;0;1
P-07195;Mantantu;Kidumu;0;0;1;0;1
P-09140;Mantegazza;Walter;0;0;1;0;1
P-02437;Mantorras;not applicable;0;0;0;1;1
P-05980;Mantula;Lav;0;0;1;0;1
P-05077;Manuel;Carlos;0;0;1;0;1
P-05762;Manuel;Garry;0;0;0;1;1
P-08061;Manzano;Mauricio;0;1;0;0;1
P-03489;Manzo;Armando;0;1;0;0;1
P-02536;Manzo;Rodolfo;0;1;0;0;1
P-09118;Manzur;Julio Csar;0;1;0;0;1
P-06378;Maquiln;Antonio;0;1;0;0;1
P-07847;Maradiaga;Ramn;0;0;1;0;1
P-03758;Marangos;Spiros;0;0;1;0;1
P-08415;Maran;not applicable;0;0;0;1;1
P-04452;Marashliev;Dimitar;0;0;0;1;1
P-07277;Marcelino;not applicable;0;0;0;1;1
P-09613;Marcelino;not applicable;0;1;0;0;1
P-05777;Marchegiani;Luca;1;0;0;0;1
P-03901;Marchena;Hctor;0;1;0;0;1
P-03890;Marchetti;Federico;1;0;0;0;1
P-05723;Marcos;not applicable;1;0;0;0;1
P-06536;Marcos;Rubn;0;0;1;0;1
P-06894;Marculeta;Martn;0;0;1;0;1
P-04283;Mare;Pavel;0;1;0;0;1
P-08483;Margairaz;Xavier;0;0;1;0;1
P-04877;Margas;Javier;0;1;0;0;1
P-03772;Mari;Enver;1;0;0;0;1
P-03534;Mari;Silvio;0;0;1;0;1
P-05674;Marin;Marko;0;0;1;0;1
P-00765;Marn;Luis;1;0;0;0;1
P-09735;Marn;Rnald;0;1;0;0;1
P-08858;Marn Sabater;Luis;0;0;0;1;1
P-05041;Mariner;Paul;0;0;0;1;1
P-03492;Marinescu;Lucian;0;0;1;0;1
P-04666;Marinho;Jair;0;1;0;0;1
P-07188;Marini;Giampiero;0;0;1;0;1
P-02791;Mrio;Joo;0;0;1;0;1
P-05363;Mariona;Salvador;0;1;0;0;1
P-05157;Mariotti;Alberto;0;1;0;0;1
P-09863;Mariz;Ivan;0;0;1;0;1
P-08182;Marjam;Adam;1;0;0;0;1
P-00296;Marjanovi;Blagoje;0;0;0;1;1
P-02512;Markarov;Eduard;0;0;0;1;1
P-03888;Markos;Imre;0;0;0;1;1
P-03753;Markov;Aleksandar;0;1;0;0;1
P-04967;Markov;Plamen;0;0;1;0;1
P-05587;Markovi;Bozidar;0;0;0;1;1
P-07929;Markovi;Vlatko;0;1;0;0;1
P-04122;Marlin;Calvin;1;0;0;0;1
P-00244;Marocchi;Giancarlo;0;0;1;0;1
P-06908;Marques;Rui;0;1;0;0;1
P-06179;Marquinhos;not applicable;0;1;0;0;1
P-09335;Marschall;Olaf;0;0;0;1;1
P-09941;Martens;Maurice;0;0;1;0;1
P-00188;Martim;not applicable;0;0;1;0;1
P-00667;Martim;not applicable;0;0;1;0;1
P-09153;Martin;Alvin;0;1;0;0;1
P-07003;Martin;Fred;1;0;0;0;1
P-04032;Martinelli;Joe;0;1;0;0;1
P-07476;Martnez;Eulogio;0;0;0;1;1
P-02612;Martnez;Fidel;0;0;1;0;1
P-00278;Martnez;Jackson;0;0;0;1;1
P-03360;Martnez;Jess;0;1;0;0;1
P-03650;Martnez;Juan Ramn;0;0;1;0;1
P-01521;Martnez;Mario;0;0;1;0;1
P-00938;Martnez;Rony;0;0;0;1;1
P-03757;Martnez;Saturnino;0;1;0;0;1
P-08038;Martnez;Sergio;0;0;0;1;1
P-04708;Martnez;Walter;0;0;0;1;1
P-07936;Martins;Gelson;0;0;0;1;1
P-05380;Martins;Joel Antnio;0;0;0;1;1
P-05217;Martins;Jorge;1;0;0;0;1
P-02814;Martins;Obafemi;0;0;0;1;1
P-06545;Martins Indi;Bruno;0;1;0;0;1
P-00387;Martinsen;Alf;0;0;0;1;1
P-02385;Marzouki;Hamdi;0;1;0;0;1
P-01192;Marzouq;Mubarak;0;1;0;0;1
P-03854;Ms;Oscar;0;0;0;1;1
P-02861;Masbahi;Ahmed;0;1;0;0;1
P-02545;Mascheroni;Ernesto;0;1;0;0;1
P-07295;Maschinot;Andr;0;0;0;1;1
P-00974;Maschio;Humberto;0;0;0;1;1
P-04294;Maek;Vclav;0;0;0;1;1
P-05733;Masilela;Tsepo;0;1;0;0;1
P-03750;Masinga;Phil;0;0;0;1;1
P-02438;Masnik;Juan Carlos;0;1;0;0;1
P-05317;Masn;Marin;0;0;0;1;1
P-06521;Massad;Mohammad;0;1;0;0;1
P-02879;Massamba;Kilasu;0;0;1;0;1
P-03930;Massing;Benjamin;0;1;0;0;1
P-04312;Masson;Don;0;0;1;0;1
P-03539;Maszczyk;Zygmunt;0;0;1;0;1
P-07123;Masztaler;Bohdan;0;0;1;0;1
P-05517;Matav;Tim;0;0;0;1;1
P-01726;Mateus;not applicable;0;0;0;1;1
P-03237;Mateu;Dorin;0;0;1;0;1
P-02066;Mathers;David;0;0;1;0;1
P-08217;Mathesz;Imre;0;0;1;0;1
P-02894;Mathis;Clint;0;0;0;1;1
P-09506;Mathis;Roger;0;1;0;0;1
P-08531;Mathlouthi;Aymen;1;0;0;0;1
P-04391;Mati;Nemanja;0;0;1;0;1
P-06453;Matmour;Karim;0;0;0;1;1
P-05250;Matosas;Roberto;0;1;0;0;1
P-01719;Matsuda;Naoki;0;1;0;0;1
P-06743;Matsui;Daisuke;0;0;0;1;1
P-06385;Mattrel;Carlo;1;0;0;0;1
P-01426;Matu;eljko;0;0;1;0;1
P-06393;Matysek;Adam;1;0;0;0;1
P-03449;Maurinho;not applicable;0;0;0;1;1
P-08898;Mauron;Marcel;0;0;0;1;1
P-07017;Mavaddat;Bahram;1;0;0;0;1
P-00555;Mavri;Matej;0;1;0;0;1
P-07249;Mavuba;Rio;0;0;1;0;1
P-02308;Maxwell;not applicable;0;1;0;0;1
P-08901;Mayans;Luis;0;0;0;1;1
P-06567;Mayeregger;Ramn;1;0;0;0;1
P-03813;Mayouf;Abdullah;0;1;0;0;1
P-01779;Mazaheri;Mohammad Rashid;1;0;0;0;1
P-04480;Mazur;Wodzimierz;0;0;0;1;1
P-02842;Mbapp;Kylian;0;0;0;1;1
P-08004;Mbengue;Adama;0;1;0;0;1
P-06442;Mbodji;Kara;0;1;0;0;1
P-07516;McAllister;Gary;0;0;1;0;1
P-09261;McAvennie;Frank;0;0;0;1;1
P-09470;McCall;Stuart;0;0;1;0;1
P-03880;McCarthy;Mick;0;1;0;0;1
P-06232;McClure;Billy;0;0;1;0;1
P-04672;McCoist;Ally;0;0;0;1;1
P-00337;McColl;Ian;0;1;0;0;1
P-06892;McCrory;Sammy;0;0;0;1;1
P-04275;McDermott;Terry;0;0;1;0;1
P-04123;McDonald;Alan;0;1;0;0;1
P-09566;McDonald;Colin;1;0;0;0;1
P-00996;McGarry;Bill;0;0;1;0;1
P-09935;McGhee;Bart;0;0;0;1;1
P-08305;McGlinchey;Michael;0;0;1;0;1
P-06430;McGoldrick;Eddie;0;0;0;1;1
P-02118;McGowan;Ryan;0;1;0;0;1
P-04617;McIlroy;Jimmy;0;0;0;1;1
P-04157;McIlvenny;Ed;0;0;1;0;1
P-07807;McInally;Alan;0;0;0;1;1
P-06269;McKay;Matt;0;0;1;0;1
P-08423;McKimmie;Stewart;0;1;0;0;1
P-07153;McKinlay;Billy;0;0;1;0;1
P-06666;McKinlay;Tosh;0;1;0;0;1
P-09234;McLean;Willie;0;0;0;1;1
P-07223;McMahon;Steve;0;0;1;0;1
P-05294;McManaman;Steve;0;0;1;0;1
P-09231;McMichael;Alf;0;1;0;0;1
P-09577;McMillan;Ian;0;0;0;1;1
P-07590;McNally;Bernard;0;0;1;0;1
P-03765;McNamara;Jackie;0;0;1;0;1
P-09662;McParland;Peter;0;0;0;1;1
P-07398;McPherson;David;0;1;0;0;1
P-03241;Mebus;Paul;0;0;1;0;1
P-05081;Medina;Alberto;0;0;1;0;1
P-05069;Medina;Mario;0;0;0;1;1
P-08645;Medina Bello;Ramn;0;0;0;1;1
P-03945;Medjadi Liegeon;Abdellah;0;1;0;0;1
P-05104;Medunjanin;Haris;0;0;1;0;1
P-00345;Medved;Dirk;0;1;0;0;1
P-07511;Medwin;Terry;0;0;0;1;1
P-00019;Meeng;Frans Alfred;0;0;1;0;1
P-01710;Meer;Eissa;0;1;0;0;1
P-01780;Meer;Ibrahim;0;1;0;0;1
P-09553;Mees;Victor;0;0;1;0;1
P-06469;Meeuws;Walter;0;1;0;0;1
P-04623;Megharia;Fodil;0;1;0;0;1
P-03832;Mehmedi;Admir;0;0;0;1;1
P-02548;Meira;Fernando;0;1;0;0;1
P-08057;Mt;Abdoulaye;0;1;0;0;1
P-09669;Meja;Alexander;0;0;1;0;1
P-03933;Meja;Dionisio;0;0;0;1;1
P-09392;Melgar;Jos Milton;0;0;1;0;1
P-05325;Meli;Vojislav;0;0;1;0;1
P-02023;Melliti;Sofiane;0;0;1;0;1
P-02605;Melo;Felipe;0;0;1;0;1
